id,created_date,last_updated,bibjson.title,bibjson.active,bibjson.country,bibjson.publisher,bibjson.provider,bibjson.institution,bibjson.apc_url,bibjson.submission_charges_url,bibjson.allows_fulltext_indexing,bibjson.publication_time,issn_type,issn,bibjson.oa_start.year,bibjson.archiving_policy.nat_lib,bibjson.archiving_policy.url,bibjson.editorial_review.process,bibjson.editorial_review.url,bibjson.plagiarism_detection.detection,bibjson.plagiarism_detection.url,bibjson.article_statistics.statistics,bibjson.article_statistics.url,bibjson.author_copyright.copyright,bibjson.author_copyright.url,bibjson.author_publishing_rights.publishing_rights,bibjson.author_publishing_rights.url,admin.ticked,admin.seal,bibjson.apc.currency,bibjson.apc.average_price,bibjson.archiving_policy.other,bibjson.alternative_title
94a6a9a0ad8d446dae7b5f3d16f619f6,2015-07-01T15:57:47Z,2020-02-13T13:17:10Z,"Dilemas Contemporáneos: Educación, Política y Valores",NA,MX,Asesorías y Tutorías para la Investigación Científica en la Educación Puig-Salabarría S.C.,NA,Asesorías y Tutorías para la Investigación Científica en la Educación Puig-Salabarría S.C.,http://www.dilemascontemporaneoseducacionpoliticayvalores.com/,http://www.dilemascontemporaneoseducacionpoliticayvalores.com/,TRUE,3,eissn,2007-7890,2013,NA,http://www.dilemascontemporaneoseducacionpoliticayvalores.com/,Double blind peer review,http://www.dilemascontemporaneoseducacionpoliticayvalores.com/codigo-de-conducta/,TRUE,http://www.dilemascontemporaneoseducacionpoliticayvalores.com/codigo-de-conducta/,TRUE,http://www.dilemascontemporaneoseducacionpoliticayvalores.com/,False,http://www.dilemascontemporaneoseducacionpoliticayvalores.com/codigo-de-conducta/,False,http://www.dilemascontemporaneoseducacionpoliticayvalores.com/codigo-de-conducta/,TRUE,FALSE,NA,NA,NA,"Contemporary Dilemmas: Education, Politics and Values"
931e4140c801411e9a7e8bde35ea89c3,2013-04-09T21:27:08Z,2020-02-03T14:15:14Z,Caracteres: Estudios Culturales y Críticos de la Esfera Digital,TRUE,ES,Editorial Delirio,Editorial Delirio,NA,http://revistacaracteres.net/normativa/normas-de-publicacion/#Espanol-oa,http://revistacaracteres.net/normativa/normas-de-publicacion/#Espanol-oa,TRUE,20,pissn,2254-4496,2012,NA,http://revistacaracteres.net/bases-de-datos/,Double blind peer review,http://revistacaracteres.net/normativa/normas-de-publicacion/,TRUE,http://revistacaracteres.net/normativa/normas-de-publicacion/,TRUE,http://revistacaracteres.net/2015/01/informe-sobre-la-difusion-de-la-revista-2014/,True,http://revistacaracteres.net/normativa/normas-de-publicacion/#Espanol-oa,True,http://revistacaracteres.net/normativa/normas-de-publicacion/#Espanol-oa,TRUE,FALSE,NA,NA,NA,Caracteres
6b8e10ce82164eb89180b9e95bde0360,2012-12-14T13:44:54Z,2020-02-03T14:16:05Z,ISPRS International Journal of Geo-Information,NA,CH,MDPI AG,MDPI AG,NA,http://www.mdpi.com/journal/ijgi/apc,http://www.mdpi.com/journal/ijgi/apc,TRUE,11,pissn,2220-9964,2012,Swiss National Library,https://www.e-helvetica.nb.admin.ch/pages/main.jsf,Blind peer review,http://www.mdpi.com/journal/ijgi/instructions#editorial_procedure,TRUE,http://www.mdpi.com/journal/ijgi/instructions#ethics,TRUE,http://www.mdpi.com/journal/ijgi/stats,True,http://www.mdpi.com/about/openaccess,True,http://www.mdpi.com/about/openaccess,TRUE,TRUE,CHF,1000,NA,IJGI
8e10477da852479598ae51e170e587e5,2011-07-28T10:48:47Z,2020-02-03T14:11:16Z,SAGE Open,NA,US,SAGE Publishing,Atypon,NA,https://uk.sagepub.com/en-gb/eur/journal/sage-open#submission-guidelines,https://uk.sagepub.com/en-gb/eur/journal/sage-open#submission-guidelines,FALSE,12,eissn,2158-2440,2011,NA,https://thekeepers.org/journals?query=2158-2440,Double blind peer review,https://mc.manuscriptcentral.com/societyimages/sageopen/SGO_OA_Author_Guidelines.pdf,TRUE,https://mc.manuscriptcentral.com/societyimages/sageopen/SGO_OA_Author_Guidelines.pdf,TRUE,http://journals.sagepub.com/doi/metrics/10.1177/2158244018763930,True,https://mc.manuscriptcentral.com/societyimages/sageopen/SGO%20CCBY.pdf,True,https://mc.manuscriptcentral.com/societyimages/sageopen/SGO%20CCBY.pdf,TRUE,TRUE,USD,800,NA,NA
a832f3f6d54d45b9909673c63b5b69fc,2019-08-19T21:55:53Z,2020-02-03T14:10:50Z,"Investigación Bibliotecológica: Archivonomía, Bibliotecología e Información",NA,MX,Universidad Nacional Autónoma de México,OJS,"Universidad Nacional Autónoma de México, Instituto de Investigaciones Bibliotecológicas y de la Información",http://rev-ib.unam.mx/ib/index.php/ib/about/editorialPolicies#custom-2,http://rev-ib.unam.mx/ib/index.php/ib/about/editorialPolicies#custom-2,TRUE,36,pissn,0187-358X,1986,NA,http://rev-ib.unam.mx/ib/index.php/ib/about/editorialPolicies#custom-3,Double blind peer review,http://rev-ib.unam.mx/ib/index.php/ib/about/editorialPolicies#peerReviewProcess,FALSE,,FALSE,,False,,False,,TRUE,FALSE,NA,NA,NA,NA
a832f3f6d54d45b9909673c63b5b69fc,2019-08-19T21:55:53Z,2020-02-03T14:10:50Z,"Investigación Bibliotecológica: Archivonomía, Bibliotecología e Información",NA,MX,Universidad Nacional Autónoma de México,OJS,"Universidad Nacional Autónoma de México, Instituto de Investigaciones Bibliotecológicas y de la Información",http://rev-ib.unam.mx/ib/index.php/ib/about/editorialPolicies#custom-2,http://rev-ib.unam.mx/ib/index.php/ib/about/editorialPolicies#custom-2,TRUE,36,eissn,2448-8321,1986,NA,http://rev-ib.unam.mx/ib/index.php/ib/about/editorialPolicies#custom-3,Double blind peer review,http://rev-ib.unam.mx/ib/index.php/ib/about/editorialPolicies#peerReviewProcess,FALSE,,FALSE,,False,,False,,TRUE,FALSE,NA,NA,NA,NA
4cf809d18f0d4988be2e0a79543a779a,2013-12-11T15:00:50Z,2020-02-03T14:11:17Z,Open Praxis,TRUE,NO,International Council for Open and Distance Education (ICDE),OJS,International Council for Open and Distance Education (ICDE),http://www.openpraxis.org/index.php/OpenPraxis/about/submissions#authorGuidelines,http://www.openpraxis.org/index.php/OpenPraxis/about/submissions#authorGuidelines,TRUE,13,pissn,1369-9997,2013,NA,http://openpraxis.org/index.php/OpenPraxis/about/editorialPolicies#archiving,Double blind peer review,http://openpraxis.org/index.php/OpenPraxis/about/editorialPolicies#peerReviewProcess,FALSE,,FALSE,,True,http://openpraxis.org/index.php/OpenPraxis/about/submissions#copyrightNotice,True,http://openpraxis.org/index.php/OpenPraxis/about/submissions#copyrightNotice,TRUE,FALSE,NA,NA,NA,NA
4cf809d18f0d4988be2e0a79543a779a,2013-12-11T15:00:50Z,2020-02-03T14:11:17Z,Open Praxis,TRUE,NO,International Council for Open and Distance Education (ICDE),OJS,International Council for Open and Distance Education (ICDE),http://www.openpraxis.org/index.php/OpenPraxis/about/submissions#authorGuidelines,http://www.openpraxis.org/index.php/OpenPraxis/about/submissions#authorGuidelines,TRUE,13,eissn,2304-070X,2013,NA,http://openpraxis.org/index.php/OpenPraxis/about/editorialPolicies#archiving,Double blind peer review,http://openpraxis.org/index.php/OpenPraxis/about/editorialPolicies#peerReviewProcess,FALSE,,FALSE,,True,http://openpraxis.org/index.php/OpenPraxis/about/submissions#copyrightNotice,True,http://openpraxis.org/index.php/OpenPraxis/about/submissions#copyrightNotice,TRUE,FALSE,NA,NA,NA,NA
8809cd54f6cc49d58da0228704183fa9,2016-11-01T09:33:52Z,2020-02-03T14:16:18Z,Transinformação,TRUE,BR,Pontificia Universidade Católica de Campinas,SciELO Brazil,PUC-Campinas,http://www.scielo.br/revistas/tinf/iinstruc.htm,http://www.scielo.br/revistas/tinf/iinstruc.htm,TRUE,36,pissn,0103-3786,2000,NA,http://www.scielo.br/scielo.php?script=sci_serial&pid=0103-3786&lng=pt&nrm=iso,Double blind peer review,http://www.scielo.br/revistas/tinf/iinstruc.htm,FALSE,,TRUE,http://www.scielo.br/statjournal.php?lang=en&issn=0103-3786&collection=,False,,False,,TRUE,FALSE,NA,NA,NA,NA
8809cd54f6cc49d58da0228704183fa9,2016-11-01T09:33:52Z,2020-02-03T14:16:18Z,Transinformação,TRUE,BR,Pontificia Universidade Católica de Campinas,SciELO Brazil,PUC-Campinas,http://www.scielo.br/revistas/tinf/iinstruc.htm,http://www.scielo.br/revistas/tinf/iinstruc.htm,TRUE,36,eissn,2318-0889,2000,NA,http://www.scielo.br/scielo.php?script=sci_serial&pid=0103-3786&lng=pt&nrm=iso,Double blind peer review,http://www.scielo.br/revistas/tinf/iinstruc.htm,FALSE,,TRUE,http://www.scielo.br/statjournal.php?lang=en&issn=0103-3786&collection=,False,,False,,TRUE,FALSE,NA,NA,NA,NA
370466acdeb446b1945565fb81484a71,2010-04-19T09:49:40Z,2020-02-03T14:13:54Z,Quest. Issues in Contemporary Jewish History,TRUE,IT,Fondazione Centro di Documentazione Ebraica Contemporanea  CDEC ,Aruba,Fondazione Centro di Documentazione Ebraica Contemporanea CDE,http://www.quest-cdecjournal.it/about.php?issue=8,http://www.quest-cdecjournal.it/about.php?issue=8,TRUE,8,eissn,2037-741X,2010,NA,NA,Double blind peer review,http://www.quest-cdecjournal.it/about.php?issue=8,TRUE,http://www.quest-cdecjournal.it/about.php?issue=8,FALSE,,True,http://www.quest-cdecjournal.it/about.php?issue=8,True,http://www.quest-cdecjournal.it/about.php?issue=8,TRUE,FALSE,NA,NA,NA,NA
b85294519b894ffe86e57c1ed403acef,2018-09-14T17:27:24Z,2020-02-03T14:10:45Z,Quiroga,NA,ES,Universidad de Granada,OJS,"Universidad de Granada, Facultad de Filosofía y Letras, Departamento de Historia del Arte, Grupo de Investigación Andalucía-América: Patrimonio Cultural y Relaciones Artísticas",https://revistaquiroga.andaluciayamerica.com/index.php/quiroga/about/editorialPolicies#openAccessPolicy,https://revistaquiroga.andaluciayamerica.com/index.php/quiroga/about/editorialPolicies#openAccessPolicy,TRUE,15,eissn,2254-7037,2012,NA,NA,Double blind peer review,https://revistaquiroga.andaluciayamerica.com/index.php/quiroga/about/submissions#onlineSubmissions,FALSE,,FALSE,,False,,False,,TRUE,FALSE,NA,NA,NA,Quiroga: Revista de Patrimonio Iberoamericano
948969fde051424f9a8643e911db4ed6,2014-05-15T15:50:23Z,2020-02-03T14:16:10Z,Frontiers in Physics,NA,CH,Frontiers Media S.A.,NA,NA,http://home.frontiersin.org/about/publishing-fees,http://home.frontiersin.org/about/publishing-fees,TRUE,12,eissn,2296-424X,2013,NA,http://www.frontiersin.org/Physics/about,Blind peer review,http://www.frontiersin.org/Physics/reviewguidelines,TRUE,http://www.frontiersin.org/Physics/reviewguidelines,TRUE,http://journal.frontiersin.org/Journal/10.3389/fphy.2014.00018/impact#impact,True,http://journal.frontiersin.org/journal/physics#about,True,http://journal.frontiersin.org/journal/physics#about,TRUE,TRUE,USD,1900,NA,NA
bbf22347344845cab1cb2652d9d00297,2016-10-30T15:04:05Z,2020-02-03T14:16:40Z,Insights: The UKSG Journal ,TRUE,GB,Ubiquity Press,Ubiquity Press,UKSG,http://insights.uksg.org/about/submissions/,http://insights.uksg.org/about/submissions/,TRUE,16,eissn,2048-7754,2012,British Library,http://insights.uksg.org/about/,Blind peer review,http://insights.uksg.org/about/editorialpolicies/,TRUE,http://insights.uksg.org/about/research-integrity/,TRUE,http://insights.uksg.org/articles/10.1629/uksg.236/,True,http://insights.uksg.org/about/submissions/,True,http://insights.uksg.org/about/submissions/,TRUE,TRUE,NA,NA,NA,NA
7a1004ae7ebc45ed970b36c0a1e06b2a,2018-03-19T15:16:04Z,2020-02-03T14:18:28Z,AIB Studi,TRUE,IT,Associazione italiana biblioteche,NA,NA,http://aibstudi.aib.it/about/editorialPolicies#custom-2,http://aibstudi.aib.it/about/editorialPolicies#custom-2,TRUE,16,pissn,2280-9112,2012,NA,NA,Double blind peer review,http://aibstudi.aib.it/about/editorialPolicies#peerReviewProcess,FALSE,,TRUE,http://aibstudi.aib.it/article/view/6300,False,,False,,TRUE,FALSE,NA,NA,NA,NA
7a1004ae7ebc45ed970b36c0a1e06b2a,2018-03-19T15:16:04Z,2020-02-03T14:18:28Z,AIB Studi,TRUE,IT,Associazione italiana biblioteche,NA,NA,http://aibstudi.aib.it/about/editorialPolicies#custom-2,http://aibstudi.aib.it/about/editorialPolicies#custom-2,TRUE,16,eissn,2239-6152,2012,NA,NA,Double blind peer review,http://aibstudi.aib.it/about/editorialPolicies#peerReviewProcess,FALSE,,TRUE,http://aibstudi.aib.it/article/view/6300,False,,False,,TRUE,FALSE,NA,NA,NA,NA
489e9bc5202b4606aa53387d40070288,2010-09-23T11:42:27Z,2020-02-03T14:18:55Z,Tempo e Argumento,NA,BR,Universidade do Estado de Santa Catarina,OJS,NA,http://www.revistas.udesc.br/index.php/tempo/about/editorialPolicies#custom-3,http://www.revistas.udesc.br/index.php/tempo/about/editorialPolicies#custom-3,TRUE,18,eissn,2175-1803,2009,NA,NA,Peer review,http://revistas.udesc.br/index.php/tempo/about/editorialPolicies#peerReviewProcess,FALSE,,FALSE,,False,,False,,TRUE,FALSE,NA,NA,NA,NA
0be7d7e3307b4598a01dbbb0317348f6,2017-07-03T16:44:04Z,2020-02-03T14:10:51Z,RED. Revista de Educación a Distancia,NA,ES,Universidad de Murcia,Redalyc,"Universidad de Murcia, Departamento de Psicología Evolutiva y de la Educación",http://www.um.es/ead/red/normasRED.htm#_Toc481505685,http://www.um.es/ead/red/normasRED.htm#_Toc481505685,FALSE,12,eissn,1578-7680,2001,NA,https://dialnet.unirioja.es/servlet/revista?codigo=5998,Peer review,http://www.um.es/ead/red/normasRED.htm#_Toc481505683,TRUE,http://www.um.es/ead/red/normasRED.htm#_Toc481505687,FALSE,,False,,False,,TRUE,FALSE,NA,NA,NA,NA
cddffa4876774411a5e02e273d328557,2013-07-05T14:03:59Z,2020-02-03T14:11:26Z,Revista Historia Autónoma,NA,ES,Universidad Autónoma de Madrid ,OJS,Universidad Autónoma de Madrid,https://revistas.uam.es/historiaautonoma/about/editorialPolicies#openAccessPolicy,https://revistas.uam.es/historiaautonoma/about/editorialPolicies#openAccessPolicy,TRUE,24,pissn,2254-8726,2012,NA,NA,Double blind peer review,https://revistas.uam.es/historiaautonoma/about/editorialPolicies#peerReviewProcess,FALSE,,FALSE,,True,https://revistas.uam.es/historiaautonoma/about/submissions#copyrightNotice,False,,TRUE,FALSE,NA,NA,NA,NA
10264a50d46342ee838f5aa1a93d72ca,2011-03-01T14:41:07Z,2020-02-03T14:12:52Z,Religions,NA,CH,MDPI AG,MDPI AG,NA,http://www.mdpi.com/journal/religions/apc,http://www.mdpi.com/journal/religions/apc,TRUE,11,eissn,2077-1444,2010,e-Helvetica Swiss National Library,https://thekeepers.org/journals?query=2077-1444,Double blind peer review,http://www.mdpi.com/journal/religions/instructions#editorial_procedure,TRUE,http://www.mdpi.com/journal/religions/instructions#ethics,TRUE,http://www.mdpi.com/journal/religions/stats,True,http://www.mdpi.com/about/openaccess,True,http://www.mdpi.com/about/openaccess,TRUE,TRUE,CHF,1000,NA,NA
79031d00635d4ee0b17c4a9b6f6fbb3e,2015-12-09T16:01:38Z,2020-02-03T14:17:56Z,Palgrave Communications,NA,GB,Palgrave Macmillan,palgrave-journals.com,NA,http://www.palgrave-journals.com/palcomms/about/openaccess,http://www.palgrave-journals.com/palcomms/about/openaccess,TRUE,19,eissn,2055-1045,2015,NA,http://www.nature.com/openresearch/about-open-access/policies-journals/#Digital%20preservation,Blind peer review,http://www.palgrave-journals.com/palcomms/referees#anonymity,TRUE,http://www.palgrave-journals.com/palcomms/authors#ethics,TRUE,http://www.palgrave-journals.com/articles/palcomms201510/metrics,True,http://www.palgrave-journals.com/palcomms/about/editorial-policies#license,True,http://www.palgrave-journals.com/palcomms/about/editorial-policies#license,TRUE,FALSE,GBP,750,NA,PalComms
113d7c64d2f04166ae140aca20bcdb7d,2008-01-21T08:15:56Z,2020-02-03T14:13:07Z,E-Spania,TRUE,FR,Civilisations et Littératures d’Espagne et d’Amérique du Moyen Âge aux Lumières (CLEA) - Paris Sorbonne,revues.org,NA,http://e-spania.revues.org/?page=informations,http://e-spania.revues.org/?page=informations,TRUE,4,eissn,1951-6169,2006,NA,NA,Double blind peer review,http://e-spania.revues.org/18355#tocto1n3,FALSE,,FALSE,,False,,False,,TRUE,FALSE,NA,NA,NA,NA
d8403e0523e644a3b4fe8fceb6a422d1,2008-09-12T11:35:28Z,2020-02-03T14:16:10Z,Frontiers in Human Neuroscience,NA,CH,Frontiers Media S.A.,Frontiers Media S.A.,NA,http://www.frontiersin.org/human_neuroscience/fees,http://www.frontiersin.org/human_neuroscience/fees,TRUE,14,eissn,1662-5161,2008,NA,https://www.frontiersin.org/journals/human-neuroscience#about,Blind peer review,http://www.frontiersin.org/human_neuroscience/reviewguidelines,TRUE,http://www.frontiersin.org/human_neuroscience/reviewguidelines,TRUE,http://loop.frontiersin.org/about,True,http://journal.frontiersin.org/journal/human-neuroscience#about,True,http://journal.frontiersin.org/journal/human-neuroscience#about,TRUE,TRUE,USD,2950,NA,NA
02869d2ed1ff4e31bbcd0c9c7dda057f,2010-09-30T16:32:06Z,2020-02-03T14:13:12Z,Ricerche di S/Confine,TRUE,IT,Università di Parma,Università di Parma,NA,http://www.ricerchedisconfine.info/contatti.htm,http://www.ricerchedisconfine.info/contatti.htm,TRUE,10,pissn,2038-8411,2010,NA,NA,Double blind peer review,http://www.ricerchedisconfine.info/contatti.htm,TRUE,http://www.ricerchedisconfine.info/PublicationEthics.pdf,FALSE,,True,http://www.ricerchedisconfine.info/contatti.htm,True,http://www.ricerchedisconfine.info/contatti.htm,TRUE,NA,NA,NA,NA,NA
107c89ef600649718cfa439b5493893e,2007-09-24T14:52:38Z,2020-02-03T14:13:07Z,Digital Humanities Quarterly,NA,US,Alliance of Digital Humanities,NA,NA,http://www.digitalhumanities.org/dhq/submissions/publication_terms.html,http://www.digitalhumanities.org/dhq/submissions/publication_terms.html,TRUE,20,eissn,1938-4122,2007,NA,NA,Blind peer review,http://www.digitalhumanities.org/dhq/submissions/peerReviewing.html ,FALSE,,FALSE,,True,http://www.digitalhumanities.org/dhq/submissions/publication_terms.html,True,http://www.digitalhumanities.org/dhq/submissions/publication_terms.html,TRUE,FALSE,NA,NA,NA,NA
d3e3c0e57fe440f08555a14b6b6a7841,2011-12-03T16:09:38Z,2020-02-03T14:13:14Z,[sic],TRUE,HR,University of Zadar,EBSCO,NA,http://www.sic-journal.org/AboutUs.aspx?lang=en,http://www.sic-journal.org/AboutUs.aspx?lang=en,TRUE,24,eissn,1847-7755,2010,NA,http://www.sic-journal.org/AboutUs.aspx,Blind peer review,http://www.sic-journal.org/AboutUs.aspx,TRUE,http://www.sic-journal.org/AboutUs.aspx,FALSE,,False,,False,,TRUE,FALSE,NA,NA,Hrčak: Portal of scientific journals in Croatia,"[sic]: Casopis za Knjizevnost, Kulturu i Knjizevno Prevodjenje"
a4bc21c2290f4c959e3582cc307a4295,2010-08-02T12:01:07Z,2020-02-03T14:16:29Z,Archeologia e Calcolatori,NA,IT,Edizioni All'Insegna del Giglio,Consiglio Nazionale delle Ricerche,Consiglio Nazionale delle Ricerche (CNR),http://www.archcalc.cnr.it/GuidelinesForAuthors.htm,http://www.archcalc.cnr.it/GuidelinesForAuthors.htm,TRUE,40,pissn,1120-6861,1998,NA,http://www.archcalc.cnr.it/GuidelinesForAuthors.htm,Double blind peer review,http://www.archcalc.cnr.it/GuidelinesForAuthors.htm,FALSE,,FALSE,,False,,False,,TRUE,FALSE,NA,NA,Italian National Research Council - SOLAR,NA
69f1f429a6334c22b7fa7fb32225b575,2013-05-07T14:21:59Z,2020-02-03T14:17:07Z,The ASIANetwork Exchange: A Journal for Asian Studies in the Liberal Arts,NA,GB,Open Library of Humanities,Ubiquity Press,NA,http://www.asianetworkexchange.org/about/submissions/,http://www.asianetworkexchange.org/about/submissions/,TRUE,14,pissn,1943-9938,2011,NA,http://www.asianetworkexchange.org/about/,Double blind peer review,http://www.asianetworkexchange.org/about/editorialpolicies/,TRUE,http://www.asianetworkexchange.org/about/research-integrity/,TRUE,http://www.asianetworkexchange.org/articles/10.16995/ane.165/,True,http://www.asianetworkexchange.org/about/submissions/,True,http://www.asianetworkexchange.org/about/submissions/,TRUE,TRUE,NA,NA,NA,NA
69f1f429a6334c22b7fa7fb32225b575,2013-05-07T14:21:59Z,2020-02-03T14:17:07Z,The ASIANetwork Exchange: A Journal for Asian Studies in the Liberal Arts,NA,GB,Open Library of Humanities,Ubiquity Press,NA,http://www.asianetworkexchange.org/about/submissions/,http://www.asianetworkexchange.org/about/submissions/,TRUE,14,eissn,1943-9946,2011,NA,http://www.asianetworkexchange.org/about/,Double blind peer review,http://www.asianetworkexchange.org/about/editorialpolicies/,TRUE,http://www.asianetworkexchange.org/about/research-integrity/,TRUE,http://www.asianetworkexchange.org/articles/10.16995/ane.165/,True,http://www.asianetworkexchange.org/about/submissions/,True,http://www.asianetworkexchange.org/about/submissions/,TRUE,TRUE,NA,NA,NA,NA
5f0909800cfa4f74828be1996f2f7989,2011-05-25T14:03:32Z,2020-02-03T14:12:53Z,Інформаційні технології і засоби навчання,TRUE,UA,Institute of Information Technologies and Learning Tools ,OJS,Institute of Information Technologies and Learning Tools,https://journal.iitta.gov.ua/index.php/itlt/fee,https://journal.iitta.gov.ua/index.php/itlt/fee,TRUE,40,pissn,2076-8184,2006,The Vernadsky National Library of Ukraine,https://journal.iitta.gov.ua/index.php/itlt/archiving,Double blind peer review,https://journal.iitta.gov.ua/index.php/itlt/peerreview,TRUE,https://journal.iitta.gov.ua/index.php/itlt/plagiarism,FALSE,,True,https://journal.iitta.gov.ua/index.php/itlt/copyright,True,https://journal.iitta.gov.ua/index.php/itlt/copyright,TRUE,FALSE,NA,NA,NA,Information Technologies and Learning Tools 
2cf1d596e7dd4f8c8f708a43e8d1a423,2015-01-16T15:43:29Z,2020-02-03T14:15:26Z,Em Questão,TRUE,BR,Universidade Federal do Rio Grande do Sul,SEER,Universidade Federal do Rio Grande do Sul,NA,NA,TRUE,25,pissn,1807-8893,2003,NA,http://seer.ufrgs.br/index.php/EmQuestao/about/editorialPolicies#archiving,Blind peer review,http://seer.ufrgs.br/index.php/EmQuestao/about/editorialPolicies#sectionPolicies,TRUE,http://seer.ufrgs.br/index.php/EmQuestao/about/submissions#authorGuidelines,FALSE,,True,http://seer.ufrgs.br/index.php/EmQuestao/about/submissions#copyrightNotice,True,http://seer.ufrgs.br/index.php/EmQuestao/about/submissions#copyrightNotice,TRUE,NA,NA,NA,NA,NA
2cf1d596e7dd4f8c8f708a43e8d1a423,2015-01-16T15:43:29Z,2020-02-03T14:15:26Z,Em Questão,TRUE,BR,Universidade Federal do Rio Grande do Sul,SEER,Universidade Federal do Rio Grande do Sul,NA,NA,TRUE,25,eissn,1808-5245,2003,NA,http://seer.ufrgs.br/index.php/EmQuestao/about/editorialPolicies#archiving,Blind peer review,http://seer.ufrgs.br/index.php/EmQuestao/about/editorialPolicies#sectionPolicies,TRUE,http://seer.ufrgs.br/index.php/EmQuestao/about/submissions#authorGuidelines,FALSE,,True,http://seer.ufrgs.br/index.php/EmQuestao/about/submissions#copyrightNotice,True,http://seer.ufrgs.br/index.php/EmQuestao/about/submissions#copyrightNotice,TRUE,NA,NA,NA,NA,NA
d03121e271bb49cf98af9b8f6c8b3516,2010-08-10T15:27:35Z,2020-02-03T14:11:27Z,Türk Kütüphaneciliği ,TRUE,TR,Türk Kütüphaneciler Derneği (Turkish Librarians' Association),NA,NA,http://www.tk.org.tr/index.php/TK/index,http://www.tk.org.tr/index.php/TK/index,TRUE,5,pissn,1300-0039,1987,NA,NA,Double blind peer review,http://tk.org.tr/index.php/TK/announcement/view/14,FALSE,,FALSE,,False,,False,,TRUE,FALSE,NA,NA,NA,Turkish Librarianship
357c0e685c644e719ae28ca613047e0e,2005-06-14T12:47:03Z,2020-02-03T14:12:23Z,Etica e Politica/Ethics and Politics,NA,IT,EUT Edizioni Università di Trieste,EBSCO Publishing,Università degli studi di Trieste,http://www.openstarts.units.it/dspace/handle/10077/4673,http://www.openstarts.units.it/dspace/handle/10077/4673,TRUE,20,pissn,1825-5167,1999,NA,http://www.openstarts.units.it/dspace/handle/10077/8791,Double blind peer review,http://www.openstarts.units.it/dspace/handle/10077/4673,FALSE,,TRUE,http://www.openstarts.units.it/dspace/handle/10077/4673,True,https://www.openstarts.units.it/dspace/handle/10077/4673,False,,TRUE,FALSE,NA,NA,NA,NA
275759d7d9ee475480a32eb5d312dfd3,2008-02-07T14:13:35Z,2020-02-03T14:11:52Z,Filozofska Istraživanja,NA,HR,Croatian Philosophical Society,Hrčak,Croatian Philosophical Society,http://hrcak.srce.hr/upute/upute_autorima_Filozofska_istrazivanja.pdf,http://hrcak.srce.hr/upute/upute_autorima_Filozofska_istrazivanja.pdf,TRUE,15,pissn,0351-4706,2005,NA,http://hrcak.srce.hr/filozofska-istrazivanja?lang=en,Double blind peer review,http://hrcak.srce.hr/upute/upute_autorima_Filozofska_istrazivanja.pdf,FALSE,,FALSE,,True,http://hrcak.srce.hr/upute/upute_autorima_Filozofska_istrazivanja.pdf,True,http://hrcak.srce.hr/upute/upute_autorima_Filozofska_istrazivanja.pdf,TRUE,FALSE,NA,NA,Hrcak,NA
275759d7d9ee475480a32eb5d312dfd3,2008-02-07T14:13:35Z,2020-02-03T14:11:52Z,Filozofska Istraživanja,NA,HR,Croatian Philosophical Society,Hrčak,Croatian Philosophical Society,http://hrcak.srce.hr/upute/upute_autorima_Filozofska_istrazivanja.pdf,http://hrcak.srce.hr/upute/upute_autorima_Filozofska_istrazivanja.pdf,TRUE,15,eissn,1848-2309,2005,NA,http://hrcak.srce.hr/filozofska-istrazivanja?lang=en,Double blind peer review,http://hrcak.srce.hr/upute/upute_autorima_Filozofska_istrazivanja.pdf,FALSE,,FALSE,,True,http://hrcak.srce.hr/upute/upute_autorima_Filozofska_istrazivanja.pdf,True,http://hrcak.srce.hr/upute/upute_autorima_Filozofska_istrazivanja.pdf,TRUE,FALSE,NA,NA,Hrcak,NA
5070e55616fa47b19af2729e9e2754b9,2013-06-24T19:54:10Z,2020-02-03T14:11:36Z,KOME: An International Journal of Pure Communication Inquiry,NA,HU,Hungarian Communication Studies Association,EBSCO (Communication Source),NA,http://komejournal.com/for-authors.html,http://komejournal.com/for-authors.html,TRUE,15,eissn,2063-7330,2012,National Széchényi Library,http://komejournal.com/home.html,Double blind peer review,http://komejournal.com/for-authors.html,TRUE,http://komejournal.com/files/KOMEpubethics.pdf,FALSE,,False,,False,,TRUE,FALSE,NA,NA,Library of the Hungarian Academy of Sciences ,KOME
1642c0a3d74d4218951a597b3ed1193e,2012-07-13T10:25:34Z,2020-02-03T14:16:42Z,In Situ : Revue de Patrimoines,TRUE,FR,Ministère de la Culture et de la Communication,revues.org,NA,http://insitu.revues.org/?page=informations,http://insitu.revues.org/?page=informations,TRUE,40,eissn,1630-7305,2001,NA,NA,Peer review,http://insitu.revues.org/399,FALSE,,FALSE,,False,,False,,TRUE,FALSE,NA,NA,NA,NA
5e5880a7e8004770943a3306dda2c74b,2015-12-21T11:22:57Z,2020-02-03T14:11:14Z,Slovenský Národopis,NA,SK,Sciendo ,Slovak Academy of Sciences,"Institute of Ethnology, Slovak Academy of Sciences",http://www.uet.sav.sk/?q=en/guidelines-contributors,http://www.uet.sav.sk/?q=en/guidelines-contributors,TRUE,26,pissn,1335-1303,2013,NA,NA,Double blind peer review,http://www.uet.sav.sk/?q=en/peer-review-and-guidelines-reviewers,FALSE,,FALSE,,False,,False,,TRUE,FALSE,NA,NA,NA,Slovak Ethnology
